playerId,name,height,weight,dob,position,origin
2011834758, Matt Shaw,187,82,5-Feb-92,Midfield ,Dandenong Stingrays
2011872696, Matthew Wright,178,75,14-Dec-89,Forward ,North Adelaide
2010662147, Jarryd Blair,174,81,14-Apr-90,Forward ,Gippsland Power
2007719632, Tyson Goldsack,193,93,22-May-87,Defender ,Gippsland Power
2018779630, Sam Murray,187,86,2-Sep-97,Defender ,Wodonga Raiders Football Club
2013798422, Adam Oxley,192,78,1-Nov-92,Defender ,Redland
2010684385, Matt Dea,186,85,13-Oct-91,Defender ,North Ballarat Rebels
2003717206, Brendon Goddard,193,94,20-May-85,Defender  Midfield,Traralgon
2011713720, Josh Green,178,77,24-Aug-92,Forward ,Clarence
2007764226, Matthew Leuenberger,203,103,7-Jun-88,Ruck ,East Perth
2016766324, Jake Long,186,75,3-Feb-96,Midfield ,St Marys
2012773803, Jackson Merrett,185,83,27-Feb-93,Defender  Forward,Geelong Falcons
2014653706, Michael Apeness,199,101,28-Jan-95,Forward  Ruck,Eastern Ranges
2015714459, Brady Grey,180,87,20-Jul-95,Forward ,Burnie Dockers
2005742792, Michael Johnson,195,92,20-Oct-84,Defender ,Melville
2014757844, Shane Kersten,191,90,15-Mar-93,Defender ,South Fremantle
2005802459, Danyle Pearce,178,79,7-Apr-86,Forward ,Sturt
2010664604, Michael Barlow,189,91,18-Dec-87,Midfield  Forward,Werribee Tigers
2018678662, Brayden Crossley,198,102,16-Aug-99,Forward ,Gold Coast Academy
2014768460, Jack Leslie,197,98,27-Apr-95,Defender ,Gippsland Power
2013763446, Jesse Lonergan,184,91,14-Nov-94,Midfield ,Launceston
2005821974, Matt Rosa,191,84,23-Nov-86,Midfield ,North Ballarat Rebels
2017835168, Max Spencer,190,82,4-Oct-97,Defender ,Gold Coast Academy
2011844132, Rory Thompson,200,100,12-Mar-91,Defender ,Southport
2011665405, Aaron Black,192,88,29-Nov-90,Forward ,Peel Thunder
2017665513, Wylie Buzza,198,102,2-Mar-96,Forward ,Mt Gravatt
2010672367, Stewart Crameri,190,98,10-Aug-88,Forward ,Bendigo Bombers
2017672631, Jordan Cunico,184,78,7-May-96,Midfield ,Gippsland Power
2015713711, Cory Gregson,175,79,4-Sep-96,Forward ,Glenelg
2013662460, Dylan Buckley,179,77,16-Mar-93,Forward ,Northern Knights
2005717264, Ryan Griffen,192,88,27-Jul-86,Midfield  Forward,South Adelaide
2012772311, Tim Mohr,196,103,19-Oct-88,Defender ,Casey Scorpions
2013762405, Will Langford,187,83,3-Jul-92,Midfield  Forward,Easts Fc Sydney
2017773522, Teia Miles,180,70,2-Nov-96,Defender ,Geelong Falcons
2013797914, Jonathan ORourke,184,80,21-Apr-94,Midfield ,Calder Cannons
2008822999, Cyril Rioli,177,80,14-Jul-89,Forward ,St Marys
2009838202, Ryan Schoenmakers,195,94,8-Nov-90,Forward ,Norwood
2009877879, Brendan Whitecross,183,86,25-Jan-90,Forward ,Zillmere
2012669664, Tomas Bugg,185,79,5-Apr-93,Midfield ,Pakenhem Upper
2017778711, Corey Maynard,185,89,7-Oct-91,Midfield ,Bryant University
2011801163, Cameron Pedersen,193,95,17-Mar-87,Forward  Ruck,Box Hill Hawks
2006865213, Bernie Vince,186,86,2-Oct-85,Defender ,Woodville-West Torrens
2014721177, Billy Hartung,177,78,24-Jan-95,Midfield ,Dandenong Stingrays
2011747373, Ben Jacobs,185,85,9-Jan-92,Midfield ,Sandringham Dragons
2018772830, Alex Morgan,182,83,28-Jan-96,Defender ,Oakleigh Chargers
2003874001, Jarrad Waite,194,96,4-Feb-83,Forward ,Murray Bushrangers
2014667833, Dom Barry,179,78,7-Mar-94,Midfield ,North Ballarat Rebels
2013788331, Jake Neade,170,67,29-May-94,Forward ,North Ballarat Rebels
2007843652, Lindsay Thomas,180,79,29-Feb-88,Forward ,Port Adelaide
2010845874, Jack Trengove,185,82,2-Sep-91,Defender ,Sturt
2007714710, Shaun Grigg,190,85,19-Apr-88,Midfield ,North Ballarat
2016652024, Logan Austin,195,85,8-Jul-95,Defender ,Belconnen
2018702584, Nathan Freeman,183,88,16-Jun-95,Midfield ,Sandringham Dragons
2006716318, Sam Gilbert,194,90,19-Aug-86,Defender ,Southport
2015771167, Paddy McCartin,194,100,19-Apr-96,Forward ,Geelong Falcons
2018822513, Bailey Rice,184,88,10-Feb-97,Defender ,Dandenong Stingrays
2010831090, Koby Stevens,189,87,18-Jun-91,Midfield ,Gippsland Power
2013871058, Nathan Wright,185,82,16-Feb-94,Forward ,Dandenong Stingrays
2011747073, Alex Johnson,193,91,2-Mar-92,Defender ,Oakleigh Chargers
2016778822, Harrison Marsh,188,86,13-Jan-94,Defender ,East Fremantle
2015822754, Dan Robinson,184,85,3-Jul-94,Forward ,Geelong
2008835971, Nick Smith,183,83,12-Jun-88,Defender ,Norwood
2014844457, Dean Towers,189,88,4-May-90,Forward ,North Ballarat Rebels
2005767865, Mark LeCras,184,82,30-Aug-86,Forward ,West Perth
2015775207, Fraser McInnes,197,91,19-Jul-93,Ruck ,Perth
2013663259, Shane Biggs,187,84,5-Aug-91,Defender ,Bendigo Bombers
2014666381, Tom Boyd,200,103,22-Aug-95,Forward  Ruck,Eastern Ranges
2018719221, Fergus Greene,187,75,20-Dec-97,Forward ,Bendigo Pioneers
2014723568, Mitch Honeychurch,175,70,2-Mar-95,Forward ,Eastern Ranges
2018764637, Brad Lynch,187,79,11-Jul-97,Defender ,Swan Districts
2014821865, Jack Redpath,194,100,13-Dec-90,Forward ,Kyneton
2015877357, Lukas Webb,186,80,4-Mar-96,Forward ,Gippsland Power
2017666645, Jonathon Beech,188,88,9-Nov-90,Forward ,West Adelaide
2013777215, Troy Menzel,187,84,22-Sep-94,Forward ,Central District
2001849962, Scott Thompson,184,86,14-Mar-83,Midfield ,Port Adelaide
2011664174, Claye Beams,182,85,1-Sep-91,Midfield ,Labrador
2014673665, Michael Close,197,98,30-Jul-94,Forward ,North Ballarat Rebels
2015687577, Liam Dawson,188,84,23-Jan-96,Defender  Forward,Aspley
2013703623, Jack Frost,195,90,25-Feb-92,Defender ,Williamstown
2016721208, Matthew Hammelmann,197,88,8-Mar-96,Defender ,Morningside
2010729784, Ryan Harwood,184,87,7-Aug-91,Defender ,Glenorchy
2016747613, Jarrad Jansen,192,94,2-May-95,Midfield  Forward,East Fremantle
2013801954, Marco Paparone,194,88,3-Sep-94,Defender ,East Fremantle
2008659471, Dennis Armfield,182,80,22-Dec-86,Forward ,Swan Districts
2015667529, Blaine Boekhorst,185,75,2-Sep-93,Midfield  Forward,Swan Districts
2008804553, Rhys Palmer,181,83,13-Feb-89,Forward ,East Fremantle
2014834501, Ciaran Sheehan,188,80,19-Nov-90,Defender ,County Cork Ireland
2010836184, Alex Silvagni,192,93,29-Sep-87,Defender ,Casey Scorpions
2012836294, Billie Smedts,190,85,8-Jun-92,Midfield  Forward,Geelong Falcons
2012835246, Liam Sumner,177,75,16-Aug-93,Forward ,Sandringham Dragons
2010872263, Simon White,190,92,17-Jun-88,Defender ,Subiaco
2017751175, Kayle Kirby,182,89,26-Oct-98,Forward ,Bendigo Pioneers
2014825982, Jackson Ramsay,184,82,20-Nov-94,Defender ,East Perth
2015837771, Henry Schade,197,89,8-Oct-93,Defender ,North Hobart
2008879174, Jesse White,196,102,9-Jan-88,Forward ,Southport
2008661632, Craig Bird,179,84,21-Jan-89,Midfield ,Nelson Bay
2007725691, Heath Hocking,184,87,27-Dec-87,Midfield ,East Ringwood
2010723845, Ben Howlett,180,75,21-Oct-88,Midfield  Forward,Peel Thunder
2002755178, James Kelly,183,85,29-Dec-83,Defender  Midfield,Calder Cannons
2004837240, Brent Stanton,183,82,1-May-86,Midfield ,Northern Knights
2003874470, Jobe Watson,191,93,8-Feb-85,Midfield ,Sandringham Dragons
2017661447, Harley Balic,187,82,5-Jan-97,Midfield  Forward,Sandringham Dragons
2005681903, Zac Dawson,197,94,22-Feb-86,Defender ,Calder Cannons
2007715779, Jonathon Griffin,201,104,14-Jan-86,Ruck ,East Fremantle
2007734931, Garrick Ibbotson,186,84,15-Mar-88,Defender ,East Fremantle
2012838322, Lee Spurr,182,82,27-Jul-87,Defender ,Central District
2009833119, Nick Suban,182,85,9-May-90,Midfield ,North Ballarat Rebels
2014671709, Daniel Currie,201,96,15-Feb-89,Ruck ,Northern Knights
2008686669, Ryan Davis,188,85,7-Jun-89,Forward ,North Shore
2009716371, Jarrad Grant,193,85,6-Jul-89,Forward ,Dandenong Stingrays
2014725037, Mitch Hallahan,183,84,23-Aug-92,Midfield ,Dandenong Stingrays
2016879934, Mackenzie Willis,182,82,7-Aug-95,Defender ,Kingborough
2011672696, Josh Cowan,184,79,16-Mar-91,Midfield ,North Ballarat Rebels
2005764453, Tom Lonergan,197,95,17-May-84,Defender ,Calder Cannons
2004773563, Andrew Mackie,193,82,7-Aug-84,Defender ,Glenelg
2016822790, Tom Ruggles,186,86,25-Apr-92,Defender ,Geelong Vfl
2002743458, Steve Johnson,189,95,4-Jul-83,Forward ,Murray Bushrangers
2011775433, Tendai Mzungu,183,86,28-Feb-86,Midfield ,Perth
2011705438, Jack Fitzpatrick,200,99,26-Jun-91,Ruck ,Western Jets
2006712221, Josh Gibson,189,93,13-Mar-84,Defender ,Port Melbourne
2016721866, Kurt Heatherley,193,89,1-Jan-95,Defender ,Sandringham Dragons
2016833809, Kade Stewart,180,67,16-Jan-97,Forward ,South Fremantle
2009861375, Ty Vickery,200,100,31-May-90,Forward ,Sandringham Dragons
2017875332, Dallas Willsmore,191,85,29-May-95,Midfield ,North Ballarat Rebels
2009838909, Jake Spencer,203,103,9-Oct-89,Ruck ,Redwood
2015875102, Mitch White,188,88,10-Apr-96,Defender ,Dandenong Stingrays
2007729523, Lachlan Hansen,197,98,17-Aug-88,Defender ,Gippsland Power
2017771652, Declan Mountford,181,75,13-Feb-97,Defender  Midfield,Claremont
2017784654, Dan Nielson,194,96,9-May-96,Defender ,Eastern Ranges
2006838202, Andrew Swallow,182,80,2-Jun-87,Midfield ,East Fremantle
2017879610, Josh Williams,189,73,12-Jun-98,Midfield ,Surfers Paradise
2017691846, Brett Eddy,193,97,26-Aug-89,Forward ,South Adelaide
2005779634, Angus Monfries,185,78,19-Jan-87,Forward ,Sturt
2013849678, Jimmy Toumpas,183,79,2-Jan-94,Midfield ,Woodville-West Torrens
2006876262, Matt White,180,82,15-Apr-87,Midfield  Forward,Calder Cannons
2011668225, Jake Batchelor,188,88,13-Feb-92,Defender ,Dandenong Stingrays
2012693506, Todd Elton,197,100,29-Apr-93,Forward ,Dandenong Stingrays
2010719862, Ben Griffiths,200,101,17-Sep-91,Forward ,Eastern Ranges
2010723176, Taylor Hunt,184,80,5-Nov-90,Defender ,Sandringham Dragons
2014765217, Ben Lennon,188,84,5-Jul-95,Forward ,Northern Knights
2012775227, Steven Morris,185,83,31-Dec-88,Defender ,West Adelaide
2002777090, Leigh Montagna,178,76,2-Nov-83,Defender ,Northern Knights
2001823842, Nick Riewoldt,193,92,17-Oct-82,Forward ,Southport
2016707219, Jordan Foote,183,82,2-Jan-96,Midfield  Forward,Unsw-easts
2013742144, Brandon Jack,182,80,25-May-94,Midfield  Forward,Pennant Hills
2009765343, Jeremy Laidler,190,91,5-Aug-89,Defender ,Calder Cannons
2008845101, Kurt Tippett,202,105,8-May-87,Forward  Ruck,Southport
2004669429, Sam Butler,187,86,14-Jan-86,Defender ,Central District
2012715261, Jonathan Giles,201,101,8-Jan-88,Ruck ,Central District
2007723471, Josh Hill,186,85,19-Jan-89,Forward ,Claremont
2016753899, Malcolm Karpany,176,73,1-Jun-95,Forward ,Woodville-West Torrens
2007772585, Eric Mackenzie,197,100,19-May-88,Defender ,Claremont
2002775293, Sam Mitchell,180,84,12-Oct-82,Midfield ,Eastern Ranges
2017772257, Kurt Mutimer,184,81,11-Mar-97,Defender ,Dandenong Stingrays
2017803001, Luke Partington,181,79,5-Mar-97,Forward ,Norwood
2001801982, Drew Petrie,197,101,15-Oct-82,Forward ,North Ballarat Rebels
2006804563, Matt Priddis,184,90,21-Mar-85,Midfield ,Subiaco
2008879314, Sharrod Wellingham,185,85,7-Jul-88,Defender ,Perth
2003661535, Matthew Boyd,184,88,27-Aug-82,Defender ,Dandenong Stingrays
2005673207, Travis Cloke,196,105,5-Mar-87,Forward ,Eastern Ranges
2000776043, Robert Murphy,187,81,9-Jun-82,Defender ,Gippsland Power
2009806801, Liam Picken,184,83,1-Aug-86,Forward ,Williamstown
2012833342, Clay Smith,181,85,11-May-93,Forward ,Gippsland Power
20051181200, Nathan van Berlo,184,83,6-Jun-86,Defender  Midfield,West Perth
2016671933, Josh Clayton,190,80,17-Jan-96,Midfield ,Sandringham Dragons
2015698557, Billy Evans,187,87,19-Oct-96,Midfield  Forward,Bendigo Pioneers
2014703691, Jonathan Freeman,198,96,27-Apr-94,Forward ,Aspley
2005771138, Daniel Merrett,195,103,12-Dec-84,Defender ,Southport
2012809847, Jackson Paine,192,95,21-Jun-93,Forward ,Sandringham Dragons
2008875980, Trent West,199,103,17-Oct-87,Forward  Ruck,Gippsland Power
2016878199, Reuben William,189,87,31-Dec-97,Defender ,Zillmere
2007699922, Andrejs Everitt,194,90,13-Mar-89,Forward ,Dandenong Stingrays
2011717073, Daniel Gorringe,200,96,2-Jun-92,Forward  Ruck,Norwood
2013741198, Kristian Jaksch,196,90,7-Oct-94,Defender  Forward,Oakleigh Chargers
2007743432, Michael Jamison,193,97,11-Jun-86,Defender ,North Ballarat Rebels
2011849852, Jason Tutt,177,81,15-May-91,Midfield ,Ainslie
2004872188, Andrew Walker,190,89,18-May-86,Defender  Forward,Bendigo Pioneers
2012875086, Mark Whiley,188,87,1-Dec-92,Midfield ,Finley
2014713700, Corey Gault,200,97,28-Oct-92,Forward ,Swan Districts
2016718608, Matthew Goodyear,185,79,20-Jul-96,Midfield ,Calder Cannons
2009775586, Brent Macaffer,187,90,29-Feb-88,Midfield ,Gippsland Power
2011832365, Ben Sinclair,183,80,1-Oct-91,Defender ,Oakleigh Chargers
2003833172, Dane Swan,185,93,25-Feb-84,Midfield ,Calder Cannons
2007844339, Alan Toovey,189,89,23-Mar-87,Defender ,Claremont
2014658541, Jason Ashby,187,77,16-May-94,Defender ,Oakleigh Chargers
2004676124, Adam Cooney,187,83,30-Sep-85,Forward ,West Adelaide
2005674327, Ryan Crowley,188,88,5-Mar-84,Midfield ,Calder Cannons
2006687473, Courtenay Dempsey,185,80,28-Aug-87,Defender ,Morningside
2012692229, Shaun Edwards,189,83,13-Dec-93,Midfield  Forward,Northern Territory
2009714554, Nathan Grima,192,94,5-Aug-85,Defender ,Central District
2013717372, Sam Grimley,199,96,3-Jan-91,Forward  Ruck,Northern Knights
2005712694, James Gwilt,188,96,11-Aug-86,Defender ,Noble Park
2013725318, Will Hams,180,71,14-Jul-94,Forward ,Northern Knights
2003742162, Mark Jamar,198,101,9-Aug-83,Ruck ,North Adelaide
2013755643, Nick Kommer,185,78,28-Sep-90,Forward ,East Perth
2013774310, Sam Michael,199,98,5-Jul-93,Ruck ,Redland
2008801314, James Polkinghorne,184,87,21-Jan-89,Midfield ,Calder Cannons
2012835114, Jonathan Simpkin,181,81,28-Oct-87,Midfield  Forward,Geelong Falcons
2006838296, Mathew Stokes,176,75,22-Nov-84,Midfield  Forward,Woodville-West Torrens
2013729886, Jack Hannath,201,102,9-Jul-91,Forward  Ruck,Central District
2000807726, Matthew Pavlich,192,99,31-Dec-81,Forward ,Woodville-West Torrens
2009808725, Clancee Pearce,182,85,23-Oct-90,Defender  Midfield,Swan Districts
2013831213, Tanner Smith,196,90,8-Mar-94,Defender ,North Ballarat Rebels
2016892098, Shane Yarran,185,79,2-Jun-89,Forward ,Subiaco Lions
2014672695, Clay Cameron,191,86,27-May-94,Defender  Forward,Mt Gravatt
2005779565, Nick Malceski,189,86,15-Aug-84,Defender ,Eastern Ranges
2011781862, Tom Nicholls,203,102,4-Mar-92,Ruck ,Sandringham Dragons
2011825234, Luke Russell,186,83,24-Jan-92,Midfield  Forward,Burnie Dockers
2011846205, Seb Tape,191,83,6-Aug-92,Defender ,Glenelg
2002669240, Jimmy Bartel,187,87,4-Dec-83,Defender  Midfield,Geelong Falcons
2006671443, Mitch Clark,200,103,19-Oct-87,Forward ,East Fremantle
2001699973, Corey Enright,187,90,14-Sep-81,Defender ,Port Adelaide
2013688184, Tom Downie,203,99,27-Apr-93,Forward  Ruck,North Ballarat Rebels
2006805596, Joel Patfull,190,90,7-Dec-84,Defender ,Port Adelaide
2014765737, Angus Litherland,192,88,12-Oct-92,Defender ,Claremont
2016769324, Kieran Lovell,174,80,16-May-97,Midfield ,Kingborough
2008838939, Matthew Spangher,195,96,23-Apr-87,Defender ,Eastern Ranges
2008681895, Chris Dawes,193,105,16-May-88,Forward ,Sandringham Dragons
2007718224, Colin Garland,191,92,28-Apr-88,Defender ,Tassie Mariners
2008713743, Jack Grimes,187,82,11-May-89,Defender ,Northern Knights
2013746965, Matt Jones,188,81,18-Oct-87,Forward ,Box Hill
2013759576, Ben Kennedy,175,76,3-Mar-94,Forward ,Glenelg
2005769839, Heritier Lumumba,188,91,15-Nov-86,Defender ,Claremont
2013774143, Viv Michie,185,85,23-Feb-92,Midfield ,Oakleigh Chargers
2014783574, Ben Newton,183,84,8-Aug-92,Midfield  Forward,South Fremantle
2002688908, Nick Dal Santo,185,85,22-Feb-84,Midfield ,Bendigo Pioneers
2003703030, Michael Firrito,189,93,27-Nov-83,Defender ,Eastern Ranges
1996722607, Brent Harvey,177,75,14-May-78,Forward ,Northern Knights
2012773565, Brad McKenzie,186,84,29-May-93,Defender  Midfield,Sturt
2009783110, Robin Nahas,176,72,10-Nov-87,Forward ,Oakleigh Chargers
2004828949, Farren Ray,187,84,23-Mar-86,Midfield ,Peel Thunder
2011666378, John Butcher,197,94,3-Jul-91,Forward ,Gippsland Power
2006674623, Alipate Carlile,192,98,30-Apr-87,Defender ,Murray Bushrangers
2007756618, Nathan Krakouer,182,78,5-May-88,Defender ,Claremont
2013773804, Kane Mitchell,174,74,1-Dec-89,Midfield ,Claremont
2016808190, Jesse Palmer,188,86,17-Oct-96,Forward ,North Ballarat Rebels
2003832712, Jay Schulz,193,94,18-Apr-85,Forward ,Woodville-West Torrens
2008831528, Paul Stewart,191,90,10-Jul-87,Forward ,Woodville-West Torrens
2004672392, Troy Chaplin,195,97,23-Feb-86,Defender ,North Ballarat Rebels
2015682087, Nathan Drummond,182,86,19-Jan-95,Forward ,Murray Bushrangers
2007721397, Shaun Hampson,201,106,21-Mar-88,Ruck ,Mt Gravatt
2016774584, Adam Marcon,180,80,28-Jul-92,Midfield ,Williamstown
2006775039, Ivan Maric,200,102,4-Jan-86,Ruck ,Calder Cannons
2015771473, Liam McBean,202,93,25-Aug-94,Forward ,Calder Cannons
2010773626, Andrew Moore,189,87,30-May-91,Midfield ,Eastern Ranges
2011687873, Luke Delaney,194,97,24-Jun-89,Defender ,Geelong Falcons
2005688835, Sean Dempster,191,87,20-Jan-84,Defender ,Gippsland Power
2004705704, Sam Fisher,191,94,10-Jul-82,Defender ,West Adelaide
2015722491, Jason Holmes,203,105,28-Oct-89,Ruck ,Usa
2013769068, Tom Lee,194,91,2-Jan-91,Defender ,Claremont
2013772131, Brodie Murdoch,188,78,21-Jan-94,Forward ,Glenelg
2014848151, Eli Templeton,183,73,19-Aug-95,Forward ,Burnie Dockers
2016729317, Jack Hiscox,184,74,23-Mar-95,Midfield  Forward,Sydney Uni
2006779437, Ben McGlynn,172,76,6-Aug-85,Forward ,Box Hill Hawks
2002828417, Ted Richards,192,94,11-Jan-83,Defender ,Sandringham Dragons
2013827893, Xavier Richards,196,93,25-Apr-93,Defender ,Sandringham Dragons
2012846405, Michael Talia,194,94,11-Feb-93,Defender ,Calder Cannons
2009665819, Jamie Bennell,179,78,7-Jun-90,Defender ,Swan Districts
2007668175, Mitch Brown,195,93,17-Dec-88,Defender ,North Ballarat
2007692829, Xavier Ellis,186,81,28-Feb-88,Defender ,Gippsland Power
2009774395, Patrick McGinnity,183,83,18-Feb-89,Forward ,Claremont
2013849588, Simon Tunbridge,191,94,1-Apr-93,Forward ,GWS Giants Academy
2004652814, Jed Adcock,183,83,15-Nov-85,Defender  Forward,North Ballarat Rebels
2016676275, Kieran Collins,193,98,14-Dec-97,Defender ,Dandenong Stingrays
2004771306, Will Minson,199,106,11-Apr-85,Ruck ,Norwood
2013715229, Mitch Grigg,182,81,2-Jan-93,Midfield  Forward,Norwood
2010744089, Matthew Jaensch,180,82,18-Sep-89,Defender ,Sturt
2009775114, Brodie Martin,180,82,6-Nov-88,Midfield  Forward,Sturt
2012832815, Sam Shaw,193,90,5-Apr-91,Defender ,Oakleigh Chargers
2015663925, Hugh Beasley,190,86,12-Nov-95,Defender ,Oakleigh Chargers
2014668915, Jordon Bourke,193,88,11-Nov-94,Defender ,Morningside
2013678536, Justin Clarke,195,93,18-Nov-93,Defender ,Booleroo Melrose Wilmington
2011713984, Mitch Golby,184,84,3-Oct-91,Defender ,Gippsland Power
2002778334, Matt Maguire,192,101,30-May-84,Defender ,Geelong Falcons
2015774272, Jaden McGrath,180,73,15-Jun-96,Defender  Forward,Bendigo Pioneers
2006778718, Luke McGuane,192,90,12-Feb-87,Forward ,Broadbeach
2014794195, Zac OBrien,183,78,27-Oct-90,Midfield ,Essendon
2003835046, Brent Staker,196,98,23-May-84,Forward ,NSW
2004674249, Andrew Carrazzo,187,85,15-Dec-83,Midfield ,Geelong Falcons
2015681532, Matthew Dick,187,88,3-Nov-94,Defender ,Calder Cannons
2008691384, David Ellard,177,80,13-Mar-89,Forward ,Swan Districts
2015708320, Tom Fields,192,93,19-Dec-92,Defender ,South Adelaide
2014746616, Blaine Johnson,186,84,28-Jul-95,Forward ,South Fremantle
2002749381, Chris Judd,189,88,8-Sep-83,Midfield ,Sandringham Dragons
2015837730, Clem Smith,178,78,3-Feb-96,Defender  Forward,Perth
2015878647, Brad Walsh,180,84,3-Sep-96,Midfield ,Peel Thunder
2007873906, Robert Warnock,206,104,19-Jan-87,Ruck ,Sandringham Dragons
2011871547, Matthew Watson,195,101,16-Jul-92,Defender  Forward,Calder Cannons
2005876999, Cameron Wood,204,107,4-Mar-87,Ruck ,Collingwood
2009896563, Chris Yarran,180,82,19-Dec-90,Defender ,Swan Districts
2010658504, Tony Armstrong,183,72,29-Sep-89,Defender ,Nsw Act Rams
2013684280, Sam Dwyer,180,76,29-Aug-86,Midfield ,Port Melbourne
2011758466, Patrick Karnezis,191,88,23-Apr-92,Forward ,Oakleigh Chargers
2011661435, Alex Browne,187,85,9-Aug-92,Defender ,Oakleigh Chargers
2000677111, Paul Chapman,179,87,5-Nov-81,Forward ,Calder Cannons
1993707514, Dustin Fletcher,198,92,7-May-75,Defender ,Western Jets
2012754326, Elliott Kavanagh,185,75,19-May-93,Midfield ,Western Jets
2012796395, Nick OBrien,188,91,26-Jun-93,Midfield ,North Ballarat Rebels
2008809390, Tayte Pears,191,92,24-Mar-90,Defender ,East Perth
2014836270, Ariel Steinberg,191,86,26-Aug-92,Defender ,Bendigo Pioneers
2003876747, Jason Winderlich,188,82,10-Oct-84,Defender  Forward,Gippsland Power
2015663693, Jacob Ballard,188,89,26-Feb-94,Midfield ,Northern Blues
2006681944, Paul Duffield,188,86,5-Feb-85,Defender ,South Fremantle
2014681930, Max Duffy,184,77,11-Apr-93,Forward ,East Fremantle
2000774739, Luke McPharlin,192,91,1-Dec-81,Defender ,East Fremantle
2013667350, Andrew Boston,180,80,23-Mar-94,Midfield ,Broadbeach
2009668502, Greg Broughton,189,85,29-Sep-86,Defender ,Subiaco
2015712141, Josh Glenn,180,78,10-Mar-94,Midfield ,Central District
2012729778, Josh Hall,197,88,3-Apr-90,Forward ,-
2004829572, Andrew Raines,183,82,8-Mar-86,Midfield ,Southport
2007838672, Danny Stanley,187,90,18-Feb-88,Forward ,Geelong Falcons
2011665941, Sam Blease,184,77,19-Feb-91,Midfield  Forward,Eastern Ranges
2015761767, Michael Luxford,186,92,23-Feb-95,Forward ,Big V Basketball
2003822248, Jared Rivers,194,94,18-Oct-84,Defender ,North Adelaide
2003727095, David Hale,201,102,22-May-84,Forward  Ruck,Broadbeach
2002767704, Brian Lake,195,98,27-Feb-82,Defender ,Woodville-West Torrens
2009662364, Rohan Bail,183,82,26-Jun-88,Midfield  Forward,Mt Gravatt
2002674940, Daniel Cross,187,87,30-Mar-83,Midfield ,Murray Bushrangers
2009774052, Jordie McKenzie,186,82,21-Jun-90,Midfield ,Geelong Falcons
2011826393, Aidan Riley,183,86,13-Dec-91,Midfield ,Wollongong Lions
2007771749, Scott McMahon,184,88,2-Jun-86,Defender ,Woodville-West Torrens
2011842067, Joel Tippett,196,94,26-Oct-88,Defender ,West Adelaide
2013673021, Sam Colquhoun,179,72,20-Dec-94,Midfield ,Central District
2001676477, Kane Cornes,183,78,5-Jan-83,Midfield ,Glenelg
2012829302, Jarrad Redden,205,107,27-Dec-90,Ruck ,Woodville-West Torrens
2013658050, Matt Arnot,180,86,21-Oct-93,Midfield ,Oakleigh Chargers
2011713166, Nathan Gordon,186,86,12-Feb-90,Forward ,East Coast Eagles
2005755125, Chris Knights,184,84,25-Sep-86,Forward ,Eastern Ranges
2013776806, Matt McDonough,180,82,26-Jan-94,Defender ,Woodville-West Torrens
2002784639, Chris Newman,183,81,18-May-82,Defender ,Dandenong Stingrays
2007807561, Ricky Petterd,185,85,24-Jul-88,Midfield  Forward,Broadbeach
2006845644, Matt Thomas,186,87,27-Feb-87,Midfield ,Port Adelaide
2013671345, Tom Curren,178,78,29-Jul-92,Forward ,Dandenong Stingrays
2012838534, Ahmed Saad,175,75,9-Oct-89,Forward ,Northern Bullants
2013832932, Josh Saunders,180,78,31-Aug-94,Forward ,Geelong Falcons
2003835745, Adam Schneider,175,79,12-May-84,Forward ,Osborne
2013831828, Cameron Shenton,188,83,27-Sep-90,Defender ,Norwood
2012681353, Tom Derickx,204,96,7-Dec-87,Ruck ,Claremont
1999715950, Adam Goodes,191,100,8-Jan-80,Forward ,North Ballarat Rebels
2009804032, Mike Pyke,201,104,24-Mar-84,Ruck ,Canada
2000833271, Rhyce Shaw,182,81,16-Oct-81,Defender ,Diamond Creek
2014678354, Brant Colledge,192,90,25-Oct-94,Midfield ,Perth
2015763666, Tom Lamb,193,82,19-Oct-96,Forward ,Dandenong Stingrays
2012783384, Murray Newman,179,70,18-Nov-93,Forward ,West Coast
2011679714, Ayce Cordy,204,99,6-Aug-90,Forward  Ruck,Geelong Falcons
2012685071, Sam Darley,186,82,15-Feb-93,Defender ,Hobart
2013711261, Brett Goodes,183,89,17-Feb-84,Defender ,-
2012807071, Daniel Pearce,191,76,22-Jan-93,Midfield ,Oakleigh Chargers
2015804206, Josh Prudden,182,80,6-Sep-94,Defender ,Assumption College
2011744071, Lewis Johnston,193,91,3-Mar-91,Forward ,North Adelaide
2009801400, Jared Petrenko,178,82,22-Dec-89,Forward ,Woodville-West Torrens
2010807356, James Podsiadly,193,100,10-Sep-81,Forward ,Geelong
2006803072, Jason Porplyzia,177,80,27-Nov-84,Forward ,West Adelaide
2002824246, Brent Reilly,183,85,12-Nov-83,Defender ,Calder Cannons
2003826623, Ben Rutten,190,98,28-May-83,Defender ,West Adelaide
2011842973, Luke Thompson,194,88,8-Feb-91,Defender ,Geelong Falcons
2000667335, Jonathan Brown,195,103,29-Oct-81,Forward ,Geelong Falcons
2011767450, Jordan Lisle,196,95,12-Jul-90,Forward ,Oakleigh Chargers
2001775390, Ashley McGrath,183,86,20-May-83,Forward ,South Fremantle
2003772806, Brent Moloney,181,88,28-Jan-84,Midfield ,Geelong Falcons
